OFFICE,SGD.NUMBER,SGD.DATE,IMPORTER.TIN,FOB.VALUE,CIF.VALUE,TARIFF.DESCRIPTION,QUANTITE,TOTAL.TAXES,GROSS.WEIGHT,HS6,OFFICEHS6,SGD.WeekofYear
OO341,1280.0,17/11/2021,XA11I951AV,2585000,2585000,- Oignons et �chalotes,600.0,1597013.0,15000,70310.0,ML341070310,46.0
OO210,1070.0,31/01/2022,XAKAXXXK2D,19478210,19478210,- Autres m�dicaments contenant des vitamines ou d'autres produits du n��29.36,52.0,448001.0,498,300450.0,ML802300450,5.0
OO200,3764.0,10/09/2021,X25XX11KEE,13326271,13326271,"- Eaux, y compris les eaux min�rales et les eaux gaz�ifi�es, additionn�es de sucre ou d'",8500.0,0.0,40800,220210.0,ML200220210,37.0
OO121,34752.0,26/06/2021,XA22E692EW,6000000,6000000,- Carottes et navets,1000.0,15000.0,18000,70610.0,ML121070610,26.0
OO210,6214.0,18/03/2021,XA22EA16AY,73596,73596,- Autres,2.0,23758.0,20,820890.0,ML210820890,11.0
OO241,11598.0,19/07/2022,XAIII9121L,3740200,3740200,- Autres,804.0,9351.0,20265,390190.0,ML241390190,29.0
OO210,9660.0,27/04/2021,XAIII9KK1B,15000000,15000000,-- Autres,15.0,6612000.0,24500,871150.0,ML210871150,17.0
OO104,56267.0,07/09/2022,XA22EAK15W,4263096,4263096,-- Autres,1083.0,10658.0,17813,300490.0,ML104300490,36.0
OO104,9790.0,24/02/2022,XAIII5K56A,4000000,4000000,- Carottes et navets,900.0,10000.0,15000,70610.0,ML104070610,8.0
OO210,24486.0,27/10/2021,XA222I196M,2023308,2023308,- Autres,344.0,1250002.0,1790,170490.0,ML802170490,43.0
OO899,46490.0,19/09/2022,XAI1X2112R,1214927,1214927,---- Gas-oil,45000.0,24300.0,39015,271019.0,ML899271019,38.0
OO801,8739.0,20/04/2022,XE1XXE5E5H,7018200,7018200,- Riz d�cortiqu� (riz cargo ou riz brun),700.0,161419.0,35091,100620.0,ML801100620,16.0
OO899,16708.0,03/06/2021,X11XX26E9N,10131415,10131415,---- Gas-oil,45000.0,5091764.0,39015,271019.0,ML899271019,22.0
OO899,544.0,05/01/2022,XAI1X2112R,9775598,9775598,---- Gas-oil,45000.0,195512.0,39015,271019.0,ML899271019,1.0
OO801,4011.0,08/03/2022,XA22XE51KA,11029150,11029150,-- Concentr�s de tomates conditionn�s pour la vente au d�tail,1315.0,1985247.0,20053,200290.0,ML801200290,10.0
OO811,2789.0,13/09/2022,XAKAXX1IEV,7952654,7952654,---- Autres,1.0,4079373.0,1004,870323.0,ML811870323,37.0
OO801,4065.0,09/03/2022,XE1XXE5E5H,11229000,11229000,"--- En poudre, en granul�s ou cristallis�s",1120.0,4949744.0,56145,170199.0,ML801170199,10.0
OO210,19370.0,20/08/2021,XAKAXXXK2D,9547184,9547184,- Contenant d'autres antibiotiques,2.0,219586.0,1185,300420.0,ML210300420,34.0
OO200,835.0,09/05/2022,XAKAXXK1KK,"438121,62","438121,62",-- Munis de pi�ces de connexion,1.0,193127.0,4,854442.0,ML200854442,19.0
OO100,14790.0,06/07/2021,XAII22291R,7911000,7911000,-- Non broy� ni pulv�ris�,132.0,3487169.0,13500,90411.0,ML100090411,27.0
OO899,16424.0,19/06/2022,XA5121966V,374977,374977,---- Gas-oil,50000.0,0.0,43350,271019.0,ML899271019,25.0
OO100,2784.0,06/02/2021,XA61EKK69J,2750000,2750000,-- Autres,880.0,495000.0,44000,252329.0,ML100252329,6.0
OO500,3925.0,28/08/2021,XAE1IE1KXJ,4725000,4725000,-- Autres,1500.0,850500.0,75000,252329.0,ML500252329,35.0
OO801,22517.0,08/09/2021,XA21XX921R,14141463,14141463,---- White spirit,160.0,3659813.0,28000,271012.0,ML801271012,36.0
OO205,288.0,18/01/2021,X25X2962AR,40000000,40000000,--- D�une cylindr�e exc�dant 50 cm3 mais n�exc�dant pas 80 cm3,200.0,17632000.0,25000,871120.0,ML205871120,3.0
OO300,5560.0,13/05/2022,XIIXXX6I5A,1075386,1075386,-- En r�cipients d'une contenance n'exc�dant pas 2�l,438.0,1250001.0,5263,220421.0,ML802220421,19.0
OO801,6197.0,21/03/2022,XE1XXE5E5H,6737360,6737360,- Riz d�cortiqu� (riz cargo ou riz brun),672.0,154960.0,33687,100620.0,ML801100620,12.0
OO104,100296.0,11/12/2021,XAII115AKL,6000000,6000000,---- Gas-oil,44000.0,15000.0,38148,271019.0,ML104271019,50.0
OO104,92735.0,15/11/2021,XA6151IAXN,4000000,4000000,- Oignons et �chalotes,800.0,10000.0,20000,70310.0,ML104070310,46.0
OO899,40648.0,16/12/2021,XA1126XX9L,15579478,15579478,-- Butanes,1.0,881514.0,23540,271113.0,ML899271113,50.0
OO121,54919.0,07/10/2021,XIIXXX5I2N,1146894,1146894,- Autres,112.0,2867.0,2000,401290.0,ML121401290,40.0
OO210,30411.0,29/12/2021,XA51E5KI6Y,2268600,2268600,- Pi�ces de finition,283.0,1000000.0,5671,690740.0,ML802690740,52.0
OO205,4511.0,13/09/2021,X16XXX6A6A,600000,600000,-- Autres tissus,25.0,0.0,800,551349.0,ML205551349,37.0
OO340,2625.0,16/08/2021,XA61EK95AJ,456000,456000,- Savons sous autres formes,30.0,82080.0,2400,340120.0,ML340340120,33.0
OO201,3391.0,25/03/2022,XAKAXX626B,"8618185,68","8618185,68",-- Joints,1.0,2781952.0,125,401693.0,ML201401693,12.0
OO899,13938.0,24/05/2022,XAII115AKL,6912367,6912367,--- Super carburant,55000.0,0.0,42350,271012.0,ML899271012,21.0
OO210,20014.0,30/08/2021,XE1X1K515E,500000,500000,--- Autres,90.0,11500.0,200,841919.0,ML210841919,35.0
OO210,17371.0,20/09/2022,XAKAXX12EJ,53555007,53555007,-- Autres,22.0,1231768.0,13376,854140.0,ML210854140,38.0
OO205,5245.0,30/08/2021,XA11I1A91B,"213000,81","213000,81",-- Aiguilles tubulaires en m�tal et aiguilles � sutures,8.0,3197.0,152,901832.0,ML205901832,35.0
OO104,42432.0,20/07/2022,X11XXEX2AW,4476000,4476000,- Riz en brisures,1000.0,11190.0,50000,100640.0,ML104100640,29.0
OO210,27781.0,25/11/2021,XAIII5E2AV,217391304,217391304,"-- Cellules solaires m�me assembl�es en modules ou non, ou constitu�es en panneaux",600.0,5000002.0,10720,854140.0,ML210854140,47.0
OO801,30696.0,04/10/2021,XAKAXXX6EP,42813,42813,-- Mat�riels de p�che,27.0,11297.0,4,392690.0,ML801392690,40.0
OO801,408.0,05/05/2021,XA21XX921R,6756656,6756656,-- Bo�tes � fermer par soudage ou sertissage,12.0,0.0,2178,731021.0,ML801731021,18.0
OO801,15536.0,03/08/2022,XA51IIX9KD,110830,110830,-- Rondelles (y compris les rondelles destin�es � faire ressort),1000.0,48856.0,30,741521.0,ML801741521,31.0
OO121,40513.0,19/07/2021,XAKAXX1E5P,2000000,2000000,-- En autres mati�res plastiques,700.0,5000.0,1401,392329.0,ML121392329,29.0
OO370,1231.0,27/07/2022,XA51E6AXKY,3402900,3402900,-- Couches et langes pour b�b�s,1270.0,1500000.0,8263,961900.0,ML802961900,30.0
OO899,11478.0,28/04/2021,XAII115AKL,12442923,12442923,---- Gas-oil,55000.0,0.0,47685,271019.0,ML899271019,17.0
OO104,3156.0,14/01/2022,XA222K9X9G,5001000,5001000,-- Autres,2057.0,12503.0,14020,300490.0,ML104300490,2.0
OO130,2055.0,29/05/2021,XA22E1212V,4000000,4000000,--- Usag�s :,1.0,0.0,1400,870332.0,ML130870332,22.0
OO121,8773.0,10/02/2021,XA51EI52KT,900000,900000,- Charni�res de tous genres (y compris les paumelles et pentures),476.0,2250.0,4000,830210.0,ML121830210,6.0
OO121,60937.0,15/11/2021,XE1X1A655L,5000000,5000000,-- Autres,536.0,12500.0,55900,843069.0,ML121843069,46.0
OO201,3242.0,22/03/2022,XAKAXXKIXC,"911819,74","911819,74",-- Autres,1.0,240541.0,58,740729.0,ML201740729,12.0
OO120,551.0,11/01/2021,XA61I66AXT,3437500,3437500,-- Autres,1100.0,618750.0,55000,252329.0,ML120252329,2.0
OO205,1555.0,11/03/2021,X25X2XAAXK,4537202,4537202,"-- En fer ou en acier, �maill�s",728.0,2000002.0,7285,732394.0,ML802732394,10.0
OO121,16552.0,24/03/2021,XAKAXXA16H,8000000,8000000,-- De froment (bl�),920.0,20000.0,46138,110311.0,ML121110311,12.0
OO100,3279.0,05/04/2022,X11X1E5KXF,4000000,4000000,- Riz en brisures,800.0,1291200.0,40000,100640.0,ML100100640,14.0
OO805,2245.0,20/02/2021,XA22XI69KF,"1952107,17","1952107,17",-- Autres,82.0,0.0,1484,901819.0,ML805901819,8.0
OO104,33956.0,15/06/2022,XA5126A12D,6000000,6000000,---- Gas-oil,45000.0,15000.0,39015,271019.0,ML104271019,24.0
OO210,5894.0,15/03/2021,XA51E1295T,276406,276406,Articles de friperie.,134.0,121844.0,3100,630900.0,ML210630900,11.0
OO210,12556.0,02/06/2021,X25XII1AKK,996933,996933,- Parties,7.0,262993.0,1000,840490.0,ML210840490,22.0
OO899,11770.0,18/03/2022,XAII115AKL,5626353,5626353,---- Gas-oil,45000.0,2229150.0,39015,271019.0,ML899271019,11.0
OO801,26376.0,26/10/2021,XA22I59I9D,13011812,13011812,-- De froment (bl�),1150.0,3432519.0,57672,110311.0,ML801110311,43.0
OO341,1183.0,21/09/2022,XA61EXX15M,1134300,1134300,"-- En mati�res plastiques, non recouverts de mati�res textiles",300.0,500001.0,15000,960621.0,ML802960621,38.0
OO801,41637.0,30/12/2021,X11XX151IB,4512600,4512600,"--- En poudre, en granul�s ou cristallis�s",800.0,1989155.0,40112,170199.0,ML801170199,52.0
OO104,44284.0,26/07/2022,X11XX151IB,3049800,3049800,- Riz en brisures,680.0,7625.0,34000,100640.0,ML104100640,30.0
OO801,24941.0,10/08/2021,XE1XXE5E5H,11053575,11053575,"--- En poudre, en granul�s ou cristallis�s",980.0,254233.0,49127,170199.0,ML801170199,32.0
OO210,23424.0,06/10/2021,XAE1I6I21J,1134296,1134296,--- Autres,540.0,500000.0,3240,210390.0,ML802210390,40.0
OO210,15182.0,29/06/2021,XAIIE1IXAL,1361156,1361156,- Pi�ces de finition,170.0,600000.0,3402,690740.0,ML802690740,26.0
OO801,1576.0,26/01/2022,XE1XXE5E5H,2105460,2105460,- Riz d�cortiqu� (riz cargo ou riz brun),210.0,0.0,10528,100620.0,ML801100620,4.0
OO899,19372.0,13/05/2022,XAI1X2112R,34896,34896,---- Gas-oil,35000.0,280363.0,30345,271019.0,ML899271019,19.0
OO801,27523.0,11/11/2021,XA5115A2KF,42978781,42978781,- Des types utilis�s pour autobus ou camions,190.0,13873553.0,16209,401120.0,ML801401120,45.0
OO400,4023.0,06/06/2022,XE1X1AE5XD,22750000,22750000,-- D�un coefficient d�absorption d�eau en poids sup�rieur � 10 %,2677.0,4095000.0,70000,690723.0,ML400690723,23.0
OO121,20863.0,16/04/2021,XAIIE1IXAL,500000,500000,- Autres,100.0,1250.0,2000,852380.0,ML121852380,16.0
OO811,1629.0,29/03/2021,XAKAXX1IEV,18902117,18902117,---- Autres,1.0,9695977.0,2032,870323.0,ML811870323,13.0
OO120,1249.0,19/01/2021,XA61EK9AEH,10000000,10000000,-- Chargeuses et chargeuses-pelleteuses � chargement frontal,1.0,2638000.0,17050,842951.0,ML120842951,3.0
OO210,14887.0,24/06/2021,XA11I2KA2N,150000,150000,--- Autres,13.0,66120.0,1000,841829.0,ML210841829,25.0
OO320,3685.0,07/02/2022,XAII115AKL,20002913,20002913,--- Super carburant,55000.0,8121905.0,42350,271012.0,ML320271012,6.0
OO320,38709.0,16/12/2021,XAKAXX2A2F,15834579,15834579,---- Fuel-oil lourd I,42540.0,3971313.0,41689,271019.0,ML320271019,50.0
OO811,5339.0,16/12/2021,XAIIE1X11B,961460,961460,--- D�une cylindr�e exc�dant 80 cm3 mais n�exc�dant pas 250 cm3,1.0,22115.0,135,871120.0,ML811871120,50.0
OO104,48397.0,19/06/2021,XAII115AKL,6011500,6011500,---- Gas-oil,55000.0,15029.0,47685,271019.0,ML104271019,25.0
OO801,8425.0,19/04/2022,XE1XXE5E5H,11279250,11279250,"--- En poudre, en granul�s ou cristallis�s",1000.0,259424.0,50130,170199.0,ML801170199,16.0
OO300,2403.0,01/04/2021,XA22EKK66C,12500000,12500000,--- Savons de m�nage,2083.0,2250000.0,25030,340119.0,ML300340119,13.0
OO241,6725.0,12/09/2021,XAE1I5AE6Y,4446000,4446000,-- Autres,230.0,11115.0,18000,551519.0,ML241551519,37.0
OO500,411.0,30/01/2022,XAE1IE1KXJ,4095000,4095000,-- Autres,1300.0,737100.0,65000,252329.0,ML500252329,5.0
OO899,15934.0,28/05/2021,XAII115AKL,17495131,17495131,--- Super carburant,45000.0,7755790.0,34650,271012.0,ML899271012,22.0
OO210,8998.0,20/04/2021,XA61EE92XR,540000,540000,--- Autres,15.0,238032.0,1000,852873.0,ML210852873,16.0
OO380,158.0,03/05/2022,XA61E55K5B,3150000,3150000,-- Autres,1000.0,567000.0,50000,252329.0,ML380252329,18.0
OO205,6348.0,21/10/2021,X25XIX1K6E,1570843,1570843,-- D'une puissance n'exc�dant pas 650�kVA,2.0,414392.0,375,850421.0,ML802850421,42.0
OO121,62356.0,23/11/2021,XAKAXXK5ER,10200400,10200400,----- Autres,1.0,25501.0,16820,870423.0,ML121870423,47.0
OO104,26975.0,18/05/2022,X21XX1I91W,3000000,3000000,- Autres,600.0,7500.0,6090,401590.0,ML104401590,20.0
OO899,11575.0,18/03/2022,XAI1X2112R,5626353,5626353,---- Gas-oil,45000.0,2229150.0,39015,271019.0,ML899271019,11.0
OO140,47.0,01/02/2021,XA22EXXI6J,1700000,1700000,--- Autres,250.0,1050260.0,2200,340119.0,ML140340119,5.0
OO205,1253.0,31/03/2022,XAKAXX626B,446905,446905,-- Autres,6.0,0.0,95,340319.0,ML205340319,13.0
OO210,2026.0,15/02/2022,XAKAXX6X6F,"16442500,04","16442500,04","- Autres, contenant des principes actifs contre le paludisme d�crits dans la Note 2 de s",34.0,378180.0,2207,300460.0,ML210300460,7.0
OO300,2337.0,31/03/2021,XA11IIKIKP,25000000,25000000,--- Savons de m�nage,5650.0,4500000.0,50000,340119.0,ML300340119,13.0
OO380,12798.0,19/08/2022,XA51EI512K,5654607,5654607,-- Autres,25250.0,14137.0,24010,392490.0,ML380392490,33.0
OO210,5707.0,11/03/2021,XA22EX996Y,249548,249548,-- Autres,80.0,110003.0,500,640590.0,ML210640590,10.0
OO899,29306.0,09/09/2021,XA22IAAA6H,16924908,16924908,--- Super carburant,65000.0,5821385.0,50050,271012.0,ML899271012,36.0
OO210,9916.0,29/04/2021,XAE1I19EER,453720,453720,--- Autres,32.0,200002.0,1000,420229.0,ML210420229,17.0
OO801,15724.0,11/07/2022,XA22XX62AA,41275575,41275575,"-- Pr�parations � base de lait contenant des mati�res grasses v�g�tales, en poudre ou en",891.0,10888498.0,22275,190190.0,ML801190190,28.0
OO320,4863.0,18/02/2022,XAI2X19IXG,25711482,25711482,---- Gas-oil,55000.0,9890419.0,47685,271019.0,ML320271019,7.0
OO320,34928.0,04/11/2021,XA22126KKJ,24982779,24982779,-- Neufs,1.0,6590459.0,9485,870120.0,ML320870120,44.0
OO120,3038.0,13/05/2022,XAIIE1EIKP,9074410,9074410,--- Autres,685.0,4000003.0,27329,420299.0,ML120420299,19.0
OO205,3175.0,13/07/2022,XAE1IA6X2N,860308,860308,- Pr�sent�es en r�cipients d'une contenance �gale ou inf�rieure � 50 cl,398.0,1000001.0,3314,220300.0,ML802220300,28.0
OO210,27318.0,19/11/2021,XA615IX22H,"281972,25","281972,25",--- Autres,72.0,124295.0,625,392690.0,ML210392690,47.0
OO300,9515.0,19/08/2022,XAE1IE1KXJ,4095000,4095000,- Autres ciments hydrauliques,1300.0,737100.0,65000,252390.0,ML300252390,33.0
OO210,8198.0,11/05/2022,XA22221AEY,40000,40000,--- Autres,18.0,17632.0,1000,420229.0,ML210420229,19.0
OO380,425.0,06/06/2022,XA61E55K5B,3150000,3150000,-- Autres,1000.0,567000.0,50000,252329.0,ML380252329,23.0
OO121,39886.0,17/07/2021,XAKAXX59XV,4500000,4500000,-- Sulfate d'ammonium,1000.0,11250.0,50000,310221.0,ML121310221,29.0
OO104,53348.0,26/08/2022,X11XX151IB,16500,16500,"-- Autres, obtenues � partir de lames ou formes similaires de poly�thyl�ne ou de polypro",1.0,41.0,165,630533.0,ML104630533,34.0
OO210,21792.0,17/09/2021,X25X2XAAXK,2268600,2268600,- Pi�ces de finition,150.0,1000000.0,5671,690740.0,ML802690740,38.0
OO801,22659.0,07/09/2022,XAKAXXX6EP,88360,88360,-- Autres,81.0,38950.0,16,681599.0,ML801681599,36.0
OO210,5727.0,31/03/2022,XA22EE69IX,2000014,2000014,-- Autres,16194.0,1235612.0,15000,40310.0,ML210040310,13.0
OO210,15488.0,24/08/2022,XAE121XK2C,1113289,1113289,- Autres,3.0,359372.0,340,848490.0,ML210848490,34.0
OO121,25609.0,09/05/2021,XA51EI52KT,6000000,6000000,---- Autres,22.0,15000.0,47322,760692.0,ML121760692,19.0
OO121,1584.0,09/01/2021,XAKAXX6E2B,7223000,7223000,---- Fuel-oil lourd II,45000.0,18058.0,44505,271019.0,ML121271019,2.0
OO320,20617.0,28/06/2021,XAE119KAAV,117649,117649,- �Tomato-ketchup� et autres sauces tomates,1.0,72687.0,811,210320.0,ML320210320,26.0
OO899,11638.0,18/03/2022,XAI2X19IXG,9172894,9172894,--- Super carburant,45000.0,3911740.0,34650,271012.0,ML899271012,11.0
OO300,7286.0,23/06/2022,XA512A6IXY,3651900,3651900,- D�une teneur en poids de mati�res grasses exc�dant 1�% mais n�exc�dant pas 6�%,705.0,1609759.0,10011,40120.0,ML300040120,25.0
OO899,19275.0,08/07/2021,XAKAXX2A2F,8240358,8240358,---- Gas-oil,45000.0,0.0,39015,271019.0,ML899271019,27.0
OO801,7744.0,06/04/2021,XA612I6K2C,10075008,10075008,-- Autres,1.0,2657791.0,47920,100199.0,ML801100199,14.0
OO210,11010.0,24/06/2022,XAI2X156EX,485728,485728,"- Extincteurs, m�me charg�s",1.0,128138.0,180,842410.0,ML210842410,25.0
OO104,21155.0,19/04/2022,XAKAXXA2KE,6666588,6666588,--- Autres,1.0,16666.0,11273,871639.0,ML104871639,16.0
OO100,15602.0,15/07/2021,X11XX2IEKP,60000,60000,-- En autres mati�res,6.0,26448.0,300,940429.0,ML100940429,28.0
OO121,17641.0,27/06/2022,XA11I99AKG,6000000,6000000,--- Autres,3136.0,15000.0,41247,220299.0,ML121220299,26.0
OO801,14179.0,03/05/2021,XAKAXXX6EP,1270921,1270921,-- Autres,20.0,335273.0,234,842199.0,ML801842199,18.0
OO104,6453.0,26/01/2021,XA61EA69AL,1825000,1825000,-- Autres,1000.0,4563.0,50000,252329.0,ML104252329,4.0
OO210,7369.0,01/04/2021,XA615X99KF,5671506,5671506,- Autres,94.0,2500004.0,1000,711790.0,ML210711790,13.0
OO104,50280.0,16/08/2022,XAIIIA59IC,2500000,2500000,- Autres machines et appareils,892.0,6250.0,20000,843680.0,ML104843680,33.0
OO210,5532.0,03/04/2021,XI1XX5X9EC,4537201,4537201,-- Autres,1234.0,2000002.0,5557,210410.0,ML802210410,14.0
OO801,14890.0,28/06/2022,XAKAXXX6EP,702957,702957,-- Autres,1.0,185442.0,10,841229.0,ML801841229,26.0
OO120,711.0,15/02/2022,XAKAXXIXXL,2942592,2942592,-- Autres,20.0,529667.0,36000,252329.0,ML120252329,7.0
OO899,44974.0,09/09/2022,X51XXX6K6F,989810,989810,---- Gas-oil,45000.0,19799.0,39015,271019.0,ML899271019,36.0
OO121,47418.0,31/08/2021,XA22EIIAAX,3507788,3507788,"-- Tubes et tuyaux souples pouvant supporter au minimum une pression de 27,6�MPa",144.0,8769.0,4342,391731.0,ML121391731,35.0
OO205,6492.0,20/10/2021,XAIII9KK1B,1629038,1629038,- Des types utilis�s pour motocycles,2128.0,718083.0,44183,401140.0,ML205401140,42.0
OO899,3596.0,08/02/2021,XAI2X19IXG,9687424,9687424,---- Gas-oil,45000.0,7667167.0,39015,271019.0,ML899271019,6.0
OO899,28687.0,11/10/2021,XAKAXX2A2F,10337414,10337414,---- Gas-oil,45000.0,0.0,39015,271019.0,ML899271019,41.0
OO205,433.0,27/01/2022,XAIIIKK21R,315115,315115,"- Imprim�s publicitaires, catalogues commerciaux et similaires",325.0,138905.0,912,491110.0,ML205491110,4.0
OO210,19003.0,17/08/2021,XAI2XEA9XF,3790742,3790742,-- D'une puissance exc�dant 16�kVA mais n'exc�dant pas 500�kVA,2.0,1000000.0,1575,850433.0,ML802850433,33.0
OO320,8265.0,19/03/2022,XAII115AKL,20165847,20165847,--- Super carburant,55000.0,8172381.0,42350,271012.0,ML320271012,12.0
OO200,1571.0,21/06/2022,XA615EI19W,1787652,1787652,-- Autres,248.0,788000.0,6314,820559.0,ML802820559,25.0
OO380,9799.0,13/06/2022,XAE115KAXA,9100000,9100000,"- Eaux, y compris les eaux min�rales et les eaux gaz�ifi�es, additionn�es de sucre ou d'",4550.0,22750.0,40000,220210.0,ML380220210,24.0
OO210,23589.0,06/10/2021,XAIIE1IXAL,9074410,9074410,- D'autres mati�res textiles,200.0,4000003.0,7750,611490.0,ML210611490,40.0
OO201,4337.0,19/04/2022,XAKAXXA1KV,"88076,99","88076,99",-- Autres,1.0,38827.0,20,950699.0,ML201950699,16.0
OO200,920.0,11/05/2022,XAKAXXKIXC,4555459,4555459,- Appareils d'�clairage ou de signalisation visuelle des types utilis�s pour les bicycle,3.0,1470504.0,440,851210.0,ML200851210,19.0
OO100,1434.0,22/01/2021,XA61E9616B,6195781,6195781,-- Autres,399.0,2000001.0,5985,871410.0,ML802871410,4.0
OO100,24526.0,22/10/2021,XA51EXXA5M,3125000,3125000,-- Autres,1000.0,562500.0,50000,252329.0,ML100252329,43.0
OO210,251.0,06/01/2022,XAE1I6E61P,7581501,7581501,-- Pour la filtration des huiles min�rales dans les moteurs � allumage par �tincelles ou,15.0,2000004.0,2000,842123.0,ML210842123,1.0
OO300,9912.0,15/11/2021,XA512A6IXY,4738426,4738426,- Levures vivantes,567.0,1250000.0,5952,210210.0,ML802210210,46.0
OO104,27321.0,19/05/2022,XA51E6AXKY,3500000,3500000,----- Autres,230.0,8750.0,20000,271019.0,ML104271019,20.0
OO899,32264.0,11/11/2021,XAKAXX2A2F,9434607,9434607,---- Gas-oil,45000.0,0.0,39015,271019.0,ML899271019,45.0
OO210,15260.0,29/06/2021,XAKAXX295A,4413846,4413846,--- Autres,1420.0,1419494.0,11462,200941.0,ML210200941,26.0
OO801,25502.0,15/10/2021,XA11IA625R,13195000,13195000,- Autres l�gumes et m�langes de l�gumes,5278.0,5816356.0,40000,200490.0,ML801200490,42.0
OO801,31339.0,11/10/2021,XAKAXXX6EP,752785,752785,"- Roulements � rouleaux coniques, y compris les assemblages de c�nes et rouleaux conique",1.0,243001.0,22,848220.0,ML801848220,41.0
OO120,2964.0,16/02/2021,XA22EK25KW,3000000,3000000,-- Autres,1.0,791400.0,25,843149.0,ML120843149,7.0
OO899,44547.0,07/09/2022,XA51XE5K5T,990297,990297,--- Super carburant,45000.0,4119341.0,34650,271012.0,ML899271012,36.0
OO805,16967.0,03/12/2021,XE1XXEK22X,11371440,11371440,- Des types utilis�s pour autobus ou camions,30.0,261545.0,3730,401120.0,ML805401120,49.0
OO300,2186.0,12/05/2022,XI1XXE1I1P,4352000,4352000,-- Mangues,5440.0,0.0,23936,80450.0,ML300080450,19.0
OO801,7707.0,08/04/2022,XAKXXX2I1B,5341650,5341650,-- Ebauches ou pr�formes,33.0,2354602.0,10650,392330.0,ML801392330,14.0
OO300,813.0,08/02/2021,XIIXXX5K1Y,6000000,6000000,-- Autres,6.0,2644800.0,7584,871150.0,ML802871150,6.0
OO801,31452.0,29/12/2021,XE1XXE5E5H,8020800,8020800,- Riz d�cortiqu� (riz cargo ou riz brun),800.0,2589115.0,40104,100620.0,ML801100620,52.0
OO320,13243.0,11/05/2022,XAI1XX562L,26856696,26856696,--- Super carburant,45000.0,9107705.0,34650,271012.0,ML320271012,19.0
OO320,7121.0,11/03/2022,XAII115AKL,20165847,20165847,--- Super carburant,55000.0,8172381.0,42350,271012.0,ML320271012,10.0
OO120,1232.0,08/03/2022,X11X1E5KXF,3500000,3500000,- Riz en brisures,700.0,1129800.0,35000,100640.0,ML120100640,10.0
OO801,13161.0,02/06/2021,XE1XXE5E5H,10026000,10026000,- Riz d�cortiqu� (riz cargo ou riz brun),1000.0,3236393.0,50130,100620.0,ML801100620,22.0
OO360,5527.0,27/06/2022,X25X2962AR,3000000,3000000,- Des types utilis�s pour autobus ou camions,200.0,7500.0,22000,401120.0,ML360401120,26.0
OO210,1887.0,16/02/2022,XAE1X1KI5V,2268600,2268600,"-- Halog�nes, au tungst�ne",3.0,1000000.0,491,853921.0,ML802853921,7.0
OO801,24915.0,10/08/2021,XAKAXXX6EP,9011006,9011006,--- Autres,1.0,2377108.0,1563,850212.0,ML801850212,32.0
OO320,38480.0,14/12/2021,XAKAXX1IKD,729871,729871,- Autres,9.0,321730.0,95,330690.0,ML320330690,50.0
OO121,15057.0,07/06/2022,XA11X2II5F,1787756,1787756,- Ciments non pulv�ris�s dits �clinkers�,1.0,4469.0,48550,252310.0,ML121252310,23.0
OO130,3384.0,15/08/2021,XA615XAX9W,6000000,6000000,Farines de froment (bl�) ou de m�teil.,300.0,15000.0,15000,110100.0,ML130110100,33.0
OO130,1103.0,07/03/2022,XA61E6EKIY,8750000,8750000,-- Autres,1250.0,21875.0,25000,30339.0,ML130030339,10.0
OO801,6583.0,06/04/2022,XA22I9IXAN,11544000,11544000,-- Autres,46.0,5088596.0,7000,640590.0,ML801640590,14.0
OO899,15408.0,13/04/2022,XA5126A12D,3658436,3658436,---- Gas-oil,45000.0,3800817.0,39015,271019.0,ML899271019,15.0
OO210,8767.0,03/05/2021,XAIIEX2KEM,3195782,3195782,-- Autres,107.0,1031601.0,3043,870899.0,ML802870899,18.0
OO801,831.0,12/01/2021,XAKAXXX2AW,29427349,29427349,-- Autres,65.0,0.0,50523,721720.0,ML801721720,2.0
OO210,231.0,09/01/2021,XAI2XIK69K,5860000,5860000,-- Non broy� ni pulv�ris�,200.0,2583088.0,10000,90411.0,ML802090411,2.0
OO210,16184.0,12/07/2021,X25XII2AXD,5686118,5686118,-- Pompes,90.0,1500000.0,9000,841381.0,ML802841381,28.0
OO104,103602.0,20/12/2021,XAIIIA59IC,2500000,2500000,-- Autres,928.0,6250.0,7000,853939.0,ML104853939,51.0
OO104,85000.0,22/10/2021,XAII1K16AM,2075000,2075000,-- Autres,1000.0,5188.0,50000,252329.0,ML104252329,43.0
OO400,4237.0,14/06/2021,X51XXAX91E,22777300,22777300,-- D�un coefficient d�absorption d�eau en poids sup�rieur � 10 %,3383.0,4099914.0,70084,690723.0,ML400690723,24.0
OO210,1286.0,31/01/2022,XA22EAKIAC,2682977,2682977,-- Pompes,4.0,61709.0,255,841381.0,ML210841381,5.0
OO121,57754.0,25/10/2021,XAE1IKIX9T,5000000,5000000,--- Autres,506.0,12500.0,11261,732399.0,ML121732399,43.0
OO500,6778.0,28/12/2021,X51XXKXEKE,8074296,8074296,-- Filets confectionn�s pour la p�che,275.0,2130001.0,20000,560890.0,ML500560890,52.0
OO104,4446.0,23/01/2022,XA615X5E5R,1900000,1900000,-- Autres,1000.0,4750.0,50000,252329.0,ML104252329,4.0
OO801,24776.0,11/10/2021,XAKAXX11XE,27081875,27081875,-- Autres,42.0,4874738.0,33600,210410.0,ML801210410,41.0
